shipping_id,order_id,shipping_date,shipping_provider,delivery_status
6421,6421,2024-08-10,Bluedart,Shipped
6422,6422,2022-12-17,Bluedart,Delivered
6423,6423,2023-08-21,DHL,Delivered
6424,6424,2023-02-17,FedEx,Processing
6425,6425,2021-07-21,USPS,Out for Delivery
6426,6426,2022-08-02,DHL,Delivered
6427,6427,2024-03-27,Amazon Logistics,Processing
6428,6428,2023-09-27,DHL,Delivered
6429,6429,2024-11-16,Bluedart,Shipped
6430,6430,2023-05-11,DHL,Processing
6431,6431,2021-11-10,FedEx,Shipped
6432,6432,2022-11-18,UPS,Pending
6433,6433,2022-04-01,USPS,Out for Delivery
6434,6434,2021-01-05,DHL,Shipped
6435,6435,2023-11-25,Bluedart,Processing
6436,6436,2021-10-05,USPS,Pending
6437,6437,2024-03-27,USPS,Pending
6438,6438,2024-09-25,UPS,Out for Delivery
6439,6439,2021-09-04,DHL,Delivered
6440,6440,2023-05-17,FedEx,Shipped
6441,6441,2023-06-19,FedEx,Out for Delivery
6442,6442,2024-03-07,UPS,Pending
6443,6443,2023-03-10,FedEx,Processing
6444,6444,2023-01-31,FedEx,Shipped
6445,6445,2021-03-23,DHL,Processing
6446,6446,2023-07-15,UPS,Pending
6447,6447,2022-01-20,Bluedart,Pending
6448,6448,2021-11-28,Amazon Logistics,Delivered
6449,6449,2021-08-21,FedEx,Processing
6450,6450,2023-05-21,DHL,Shipped
6451,6451,2022-01-21,USPS,Delivered
6452,6452,2021-06-10,DHL,Pending
6453,6453,2023-09-20,UPS,Processing
6454,6454,2021-07-19,UPS,Returned
6455,6455,2021-12-21,DHL,Pending
6456,6456,2021-09-12,USPS,Delivered
6457,6457,2022-09-14,USPS,Pending
6458,6458,2023-09-22,FedEx,Delivered
6459,6459,2024-02-22,UPS,Processing
6460,6460,2022-10-20,USPS,Pending
6461,6461,2024-05-24,UPS,Shipped
6462,6462,2023-04-10,Bluedart,Pending
6463,6463,2021-09-16,Bluedart,Out for Delivery
6464,6464,2024-12-12,Bluedart,Processing
6465,6465,2023-12-14,UPS,Shipped
6466,6466,2022-09-08,Amazon Logistics,Processing
6467,6467,2023-07-11,USPS,Processing
6468,6468,2023-08-16,USPS,Processing
6469,6469,2024-12-31,USPS,Pending
6470,6470,2024-04-02,Bluedart,Out for Delivery
6471,6471,2021-07-09,DHL,Shipped
6472,6472,2023-12-01,FedEx,Pending
6473,6473,2023-01-07,Bluedart,Pending
6474,6474,2021-02-28,DHL,Out for Delivery
6475,6475,2022-12-04,Bluedart,Pending
6476,6476,2022-05-23,FedEx,Delivered
6477,6477,2023-02-12,UPS,Shipped
6478,6478,2024-11-04,UPS,Returned
6479,6479,2023-02-07,FedEx,Processing
6480,6480,2021-02-06,UPS,Shipped
6481,6481,2023-01-15,DHL,Out for Delivery
6482,6482,2023-02-26,USPS,Out for Delivery
6483,6483,2021-08-17,USPS,Out for Delivery
6484,6484,2021-05-20,DHL,Out for Delivery
6485,6485,2022-07-28,Amazon Logistics,Delivered
6486,6486,2022-07-31,USPS,Returned
6487,6487,2024-02-02,UPS,Out for Delivery
6488,6488,2022-12-26,DHL,Out for Delivery
6489,6489,2023-06-09,USPS,Delivered
6490,6490,2021-06-12,DHL,Processing
6491,6491,2023-08-31,USPS,Shipped
6492,6492,2022-02-07,USPS,Processing
6493,6493,2022-07-22,UPS,Delivered
6494,6494,2023-02-17,Amazon Logistics,Delivered
6495,6495,2024-08-01,Amazon Logistics,Shipped
6496,6496,2023-03-27,USPS,Delivered
6497,6497,2023-04-04,DHL,Processing
6498,6498,2022-03-06,Bluedart,Returned
6499,6499,2024-04-03,UPS,Delivered
6500,6500,2021-03-28,FedEx,Shipped
6501,6501,2021-12-13,Bluedart,Out for Delivery
6502,6502,2022-12-15,Bluedart,Pending
6503,6503,2022-03-14,Bluedart,Pending
6504,6504,2025-01-02,Amazon Logistics,Delivered
6505,6505,2024-06-21,DHL,Processing
6506,6506,2022-05-25,DHL,Processing
6507,6507,2024-04-27,DHL,Delivered
6508,6508,2023-04-17,Amazon Logistics,Out for Delivery
6509,6509,2021-08-11,UPS,Shipped
6510,6510,2024-05-13,UPS,Pending
6511,6511,2023-12-05,FedEx,Shipped
6512,6512,2024-07-03,USPS,Shipped
6513,6513,2024-10-30,FedEx,Pending
6514,6514,2021-11-21,Bluedart,Pending
6515,6515,2021-05-26,DHL,Out for Delivery
6516,6516,2023-04-28,Bluedart,Shipped
6517,6517,2021-08-15,Amazon Logistics,Processing
6518,6518,2023-10-03,UPS,Delivered
6519,6519,2024-07-31,FedEx,Processing
6520,6520,2024-12-14,USPS,Out for Delivery
6521,6521,2022-08-10,DHL,Returned
6522,6522,2023-01-24,DHL,Pending
6523,6523,2024-04-17,DHL,Shipped
6524,6524,2023-11-22,USPS,Returned
6525,6525,2022-12-28,UPS,Pending
6526,6526,2024-05-21,DHL,Delivered
6527,6527,2024-02-04,UPS,Delivered
6528,6528,2023-07-01,FedEx,Out for Delivery
6529,6529,2023-05-12,UPS,Out for Delivery
6530,6530,2023-10-12,UPS,Pending
6531,6531,2022-07-09,UPS,Pending
6532,6532,2024-01-26,UPS,Returned
6533,6533,2024-03-27,DHL,Processing
6534,6534,2024-07-02,Bluedart,Pending
6535,6535,2021-09-03,UPS,Returned
6536,6536,2022-02-04,FedEx,Out for Delivery
6537,6537,2022-07-20,FedEx,Shipped
6538,6538,2024-08-08,UPS,Delivered
6539,6539,2022-05-05,FedEx,Returned
6540,6540,2023-03-31,FedEx,Out for Delivery
6541,6541,2022-07-08,USPS,Pending
6542,6542,2022-04-02,Bluedart,Returned
6543,6543,2023-04-28,Bluedart,Shipped
6544,6544,2022-06-29,Bluedart,Shipped
6545,6545,2022-10-17,DHL,Delivered
6546,6546,2022-08-17,USPS,Returned
6547,6547,2021-05-05,FedEx,Pending
6548,6548,2024-10-03,Bluedart,Shipped
6549,6549,2023-01-20,FedEx,Returned
6550,6550,2021-05-22,DHL,Shipped
6551,6551,2021-03-08,Bluedart,Shipped
6552,6552,2023-02-06,Bluedart,Shipped
6553,6553,2023-05-02,UPS,Processing
6554,6554,2024-11-10,UPS,Pending
6555,6555,2024-11-22,USPS,Shipped
6556,6556,2024-04-04,Amazon Logistics,Shipped
6557,6557,2023-05-04,USPS,Shipped
6558,6558,2021-06-01,FedEx,Shipped
6559,6559,2021-11-30,DHL,Out for Delivery
6560,6560,2021-08-22,USPS,Shipped
6561,6561,2023-07-04,Bluedart,Processing
6562,6562,2023-02-23,DHL,Pending
6563,6563,2023-06-06,UPS,Delivered
6564,6564,2024-10-24,Amazon Logistics,Returned
6565,6565,2024-03-29,USPS,Returned
6566,6566,2023-03-13,USPS,Out for Delivery
6567,6567,2024-01-15,UPS,Shipped
6568,6568,2021-09-20,DHL,Shipped
6569,6569,2024-04-12,FedEx,Pending
6570,6570,2022-04-20,Amazon Logistics,Out for Delivery
6571,6571,2024-08-19,FedEx,Out for Delivery
6572,6572,2024-05-26,DHL,Returned
6573,6573,2022-05-31,FedEx,Returned
6574,6574,2024-09-11,Bluedart,Shipped
6575,6575,2022-07-30,UPS,Out for Delivery
6576,6576,2023-11-17,USPS,Out for Delivery
6577,6577,2025-01-05,Amazon Logistics,Processing
6578,6578,2022-08-24,Amazon Logistics,Pending
6579,6579,2022-06-06,Bluedart,Pending
6580,6580,2021-08-27,Bluedart,Processing
6581,6581,2023-10-10,FedEx,Out for Delivery
6582,6582,2022-06-21,USPS,Out for Delivery
6583,6583,2023-12-30,FedEx,Processing
6584,6584,2022-11-17,FedEx,Processing
6585,6585,2021-07-02,Bluedart,Shipped
6586,6586,2021-01-06,UPS,Delivered
6587,6587,2024-01-18,UPS,Out for Delivery
6588,6588,2024-08-29,Amazon Logistics,Returned
6589,6589,2024-12-15,Bluedart,Processing
6590,6590,2024-06-23,DHL,Pending
6591,6591,2023-06-09,FedEx,Shipped
6592,6592,2021-04-30,DHL,Pending
6593,6593,2023-02-27,Amazon Logistics,Processing
6594,6594,2024-01-29,USPS,Returned
6595,6595,2024-04-11,Bluedart,Delivered
6596,6596,2021-03-12,DHL,Shipped
6597,6597,2024-02-22,Bluedart,Processing
6598,6598,2021-12-16,Bluedart,Returned
6599,6599,2021-02-20,Amazon Logistics,Returned
6600,6600,2023-12-11,DHL,Processing
6601,6601,2021-10-14,FedEx,Pending
6602,6602,2023-08-11,USPS,Delivered
6603,6603,2023-10-06,Amazon Logistics,Shipped
6604,6604,2024-02-13,Amazon Logistics,Shipped
6605,6605,2022-10-26,USPS,Delivered
6606,6606,2024-10-26,UPS,Pending
6607,6607,2024-04-04,FedEx,Processing
6608,6608,2024-11-25,Bluedart,Processing
6609,6609,2023-06-12,Bluedart,Delivered
6610,6610,2024-01-04,DHL,Returned
6611,6611,2024-06-19,FedEx,Pending
6612,6612,2023-07-15,Bluedart,Returned
6613,6613,2023-05-08,FedEx,Pending
6614,6614,2021-08-02,USPS,Pending
6615,6615,2021-09-10,Amazon Logistics,Returned
6616,6616,2023-05-06,Bluedart,Shipped
6617,6617,2022-08-15,DHL,Pending
6618,6618,2023-12-27,FedEx,Processing
6619,6619,2024-06-07,Bluedart,Shipped
6620,6620,2024-06-13,USPS,Returned
6621,6621,2024-01-30,DHL,Shipped
6622,6622,2021-03-30,FedEx,Shipped
6623,6623,2024-04-28,USPS,Processing
6624,6624,2024-01-10,USPS,Returned
6625,6625,2023-12-20,USPS,Out for Delivery
6626,6626,2023-02-18,Amazon Logistics,Processing
6627,6627,2024-07-16,Amazon Logistics,Out for Delivery
6628,6628,2025-01-05,Amazon Logistics,Returned
6629,6629,2024-02-07,DHL,Pending
6630,6630,2021-06-05,FedEx,Shipped
6631,6631,2024-10-15,FedEx,Processing
6632,6632,2022-10-27,FedEx,Pending
6633,6633,2021-04-08,FedEx,Pending
6634,6634,2022-12-30,Amazon Logistics,Delivered
6635,6635,2024-06-09,DHL,Pending
6636,6636,2022-07-04,FedEx,Processing
6637,6637,2022-10-26,USPS,Delivered
6638,6638,2022-10-20,UPS,Returned
6639,6639,2021-06-09,Amazon Logistics,Shipped
6640,6640,2023-09-21,UPS,Shipped
6641,6641,2023-11-30,FedEx,Delivered
6642,6642,2024-01-09,USPS,Delivered
6643,6643,2023-07-08,Amazon Logistics,Shipped
6644,6644,2022-09-27,DHL,Processing
6645,6645,2024-05-30,Amazon Logistics,Shipped
6646,6646,2022-08-19,Bluedart,Returned
6647,6647,2023-09-18,Amazon Logistics,Shipped
6648,6648,2022-12-28,DHL,Shipped
6649,6649,2022-12-22,DHL,Processing
6650,6650,2021-03-20,Amazon Logistics,Processing
6651,6651,2024-01-03,DHL,Pending
6652,6652,2021-07-05,FedEx,Pending
6653,6653,2022-12-23,UPS,Shipped
6654,6654,2021-01-20,Bluedart,Pending
6655,6655,2021-02-13,Amazon Logistics,Out for Delivery
6656,6656,2021-02-28,Amazon Logistics,Out for Delivery
6657,6657,2022-10-15,Bluedart,Shipped
6658,6658,2024-04-23,UPS,Out for Delivery
6659,6659,2021-04-14,DHL,Shipped
6660,6660,2021-03-04,UPS,Shipped
6661,6661,2023-09-20,UPS,Returned
6662,6662,2024-11-05,FedEx,Processing
6663,6663,2024-06-01,USPS,Delivered
6664,6664,2022-12-14,Bluedart,Delivered
6665,6665,2021-01-24,Bluedart,Processing
6666,6666,2021-01-29,FedEx,Shipped
6667,6667,2024-05-25,FedEx,Processing
6668,6668,2022-01-02,FedEx,Pending
6669,6669,2024-07-23,Bluedart,Processing
6670,6670,2023-03-27,Bluedart,Shipped
6671,6671,2023-02-15,FedEx,Processing
6672,6672,2023-08-07,Amazon Logistics,Delivered
6673,6673,2022-12-24,Bluedart,Out for Delivery
6674,6674,2022-10-28,USPS,Returned
6675,6675,2022-11-07,DHL,Returned
6676,6676,2022-01-13,DHL,Shipped
6677,6677,2021-11-28,DHL,Shipped
6678,6678,2024-05-25,UPS,Returned
6679,6679,2021-01-22,Amazon Logistics,Shipped
6680,6680,2022-12-31,Bluedart,Delivered
6681,6681,2024-10-04,DHL,Returned
6682,6682,2024-11-02,DHL,Shipped
6683,6683,2023-11-15,UPS,Pending
6684,6684,2023-12-08,UPS,Pending
6685,6685,2022-04-09,Bluedart,Delivered
6686,6686,2024-05-24,Bluedart,Shipped
6687,6687,2021-11-04,Amazon Logistics,Returned
6688,6688,2021-07-01,USPS,Returned
6689,6689,2024-02-29,DHL,Shipped
6690,6690,2023-06-25,USPS,Shipped
6691,6691,2022-01-19,FedEx,Returned
6692,6692,2021-06-20,Amazon Logistics,Returned
6693,6693,2022-07-02,USPS,Pending
6694,6694,2023-06-29,DHL,Returned
6695,6695,2022-08-24,Amazon Logistics,Returned
6696,6696,2024-02-21,DHL,Shipped
6697,6697,2023-09-02,Amazon Logistics,Returned
6698,6698,2023-06-15,UPS,Out for Delivery
6699,6699,2023-04-14,USPS,Processing
6700,6700,2022-11-05,FedEx,Delivered
6701,6701,2024-01-14,FedEx,Out for Delivery
6702,6702,2021-04-29,FedEx,Out for Delivery
6703,6703,2022-10-03,UPS,Delivered
6704,6704,2021-03-12,DHL,Out for Delivery
6705,6705,2024-10-17,Amazon Logistics,Shipped
6706,6706,2023-09-06,UPS,Out for Delivery
6707,6707,2022-11-30,Bluedart,Out for Delivery
6708,6708,2022-10-18,UPS,Delivered
6709,6709,2024-07-04,UPS,Shipped
6710,6710,2022-02-24,DHL,Pending
6711,6711,2021-01-20,Bluedart,Pending
6712,6712,2021-09-29,FedEx,Returned
6713,6713,2024-01-24,FedEx,Shipped
6714,6714,2023-03-10,Bluedart,Out for Delivery
6715,6715,2021-08-02,FedEx,Pending
6716,6716,2023-06-07,DHL,Processing
6717,6717,2022-01-30,Amazon Logistics,Delivered
6718,6718,2021-09-30,USPS,Pending
6719,6719,2023-10-26,Amazon Logistics,Processing
6720,6720,2023-08-01,Bluedart,Delivered
6721,6721,2024-07-13,Bluedart,Processing
6722,6722,2023-08-22,USPS,Pending
6723,6723,2022-08-04,Bluedart,Processing
6724,6724,2024-08-15,Amazon Logistics,Returned
6725,6725,2021-05-16,FedEx,Returned
6726,6726,2024-10-09,Bluedart,Shipped
6727,6727,2023-10-15,UPS,Shipped
6728,6728,2023-10-10,Amazon Logistics,Pending
6729,6729,2021-02-07,FedEx,Pending
6730,6730,2024-01-13,FedEx,Pending
6731,6731,2023-04-21,DHL,Pending
6732,6732,2023-04-12,Bluedart,Pending
6733,6733,2024-05-29,UPS,Returned
6734,6734,2024-12-01,Bluedart,Pending
6735,6735,2021-02-20,USPS,Shipped
6736,6736,2024-09-20,UPS,Shipped
6737,6737,2024-05-26,USPS,Delivered
6738,6738,2023-12-20,USPS,Shipped
6739,6739,2022-07-05,DHL,Shipped
6740,6740,2022-10-08,Bluedart,Processing
6741,6741,2022-10-19,FedEx,Shipped
6742,6742,2024-05-04,Bluedart,Out for Delivery
6743,6743,2023-06-27,Amazon Logistics,Shipped
6744,6744,2023-03-21,USPS,Out for Delivery
6745,6745,2023-12-16,UPS,Shipped
6746,6746,2024-05-21,UPS,Processing
6747,6747,2023-09-24,Bluedart,Processing
6748,6748,2023-02-19,DHL,Pending
6749,6749,2021-01-27,UPS,Processing
6750,6750,2021-12-06,UPS,Out for Delivery
6751,6751,2023-05-28,Amazon Logistics,Returned
6752,6752,2023-10-26,UPS,Pending
6753,6753,2024-12-22,DHL,Shipped
6754,6754,2022-01-06,DHL,Pending
6755,6755,2024-01-17,FedEx,Pending
6756,6756,2022-01-17,DHL,Processing
6757,6757,2024-03-25,Amazon Logistics,Out for Delivery
6758,6758,2024-01-28,Bluedart,Shipped
6759,6759,2021-03-15,UPS,Out for Delivery
6760,6760,2022-12-27,UPS,Processing
6761,6761,2022-03-07,UPS,Delivered
6762,6762,2021-02-17,UPS,Processing
6763,6763,2023-10-30,UPS,Pending
6764,6764,2021-07-09,DHL,Shipped
6765,6765,2024-09-15,Amazon Logistics,Delivered
6766,6766,2022-01-04,FedEx,Processing
6767,6767,2021-08-03,USPS,Pending
6768,6768,2022-09-19,FedEx,Shipped
6769,6769,2024-05-07,DHL,Delivered
6770,6770,2021-08-16,FedEx,Shipped
6771,6771,2024-08-08,USPS,Out for Delivery
6772,6772,2022-05-31,UPS,Returned
6773,6773,2023-12-21,UPS,Pending
6774,6774,2023-07-01,Amazon Logistics,Processing
6775,6775,2021-10-21,DHL,Processing
6776,6776,2023-09-14,UPS,Out for Delivery
6777,6777,2023-11-26,Amazon Logistics,Processing
6778,6778,2023-08-05,Bluedart,Returned
6779,6779,2021-05-30,FedEx,Pending
6780,6780,2022-11-14,Bluedart,Returned
6781,6781,2021-11-26,FedEx,Pending
6782,6782,2022-12-20,UPS,Pending
6783,6783,2021-05-14,Amazon Logistics,Shipped
6784,6784,2022-10-02,DHL,Out for Delivery
6785,6785,2021-01-31,DHL,Shipped
6786,6786,2023-01-24,DHL,Pending
6787,6787,2022-04-12,UPS,Shipped
6788,6788,2024-06-02,UPS,Out for Delivery
6789,6789,2023-09-18,Bluedart,Pending
6790,6790,2021-02-20,FedEx,Processing
6791,6791,2024-06-10,FedEx,Processing
6792,6792,2021-06-01,UPS,Out for Delivery
6793,6793,2024-03-27,Amazon Logistics,Delivered
6794,6794,2023-10-15,DHL,Shipped
6795,6795,2024-08-11,FedEx,Pending
6796,6796,2021-02-18,UPS,Out for Delivery
6797,6797,2024-07-02,UPS,Returned
6798,6798,2024-08-02,Amazon Logistics,Returned
6799,6799,2023-04-05,USPS,Out for Delivery
6800,6800,2024-03-30,UPS,Pending
6801,6801,2021-03-10,Amazon Logistics,Pending
6802,6802,2024-09-04,UPS,Delivered
6803,6803,2023-12-18,FedEx,Out for Delivery
6804,6804,2022-04-30,DHL,Processing
6805,6805,2023-10-10,DHL,Out for Delivery
6806,6806,2022-03-06,USPS,Processing
6807,6807,2022-11-11,UPS,Processing
6808,6808,2023-08-19,Amazon Logistics,Processing
6809,6809,2022-04-13,DHL,Delivered
6810,6810,2022-08-14,FedEx,Delivered
6811,6811,2021-01-15,FedEx,Shipped
6812,6812,2024-07-08,DHL,Pending
6813,6813,2023-06-22,FedEx,Out for Delivery
6814,6814,2024-11-01,FedEx,Returned
6815,6815,2023-04-28,DHL,Shipped
6816,6816,2023-09-22,UPS,Out for Delivery
6817,6817,2024-12-31,UPS,Shipped
6818,6818,2024-12-19,Bluedart,Out for Delivery
6819,6819,2024-01-04,USPS,Shipped
6820,6820,2023-08-21,Amazon Logistics,Out for Delivery
6821,6821,2022-12-22,DHL,Returned
6822,6822,2021-10-23,USPS,Out for Delivery
6823,6823,2021-12-23,Bluedart,Pending
6824,6824,2023-07-22,UPS,Processing
6825,6825,2023-08-10,FedEx,Pending
6826,6826,2022-03-05,UPS,Delivered
6827,6827,2021-12-09,USPS,Returned
6828,6828,2024-12-12,FedEx,Out for Delivery
6829,6829,2022-03-17,Amazon Logistics,Returned
6830,6830,2024-08-18,FedEx,Delivered
6831,6831,2022-10-11,FedEx,Returned
6832,6832,2022-08-18,Amazon Logistics,Returned
6833,6833,2024-07-25,Bluedart,Delivered
6834,6834,2023-08-31,Bluedart,Out for Delivery
6835,6835,2023-06-07,Amazon Logistics,Shipped
6836,6836,2022-08-08,Amazon Logistics,Returned
6837,6837,2022-01-23,UPS,Delivered
6838,6838,2024-03-01,Bluedart,Returned
6839,6839,2024-04-22,UPS,Returned
6840,6840,2024-09-28,DHL,Processing
6841,6841,2023-04-23,DHL,Delivered
6842,6842,2023-05-01,Amazon Logistics,Delivered
6843,6843,2024-11-24,DHL,Delivered
6844,6844,2022-02-15,Bluedart,Out for Delivery
6845,6845,2024-06-09,Bluedart,Out for Delivery
6846,6846,2024-09-06,Bluedart,Delivered
6847,6847,2022-08-09,USPS,Shipped
6848,6848,2022-09-16,Amazon Logistics,Shipped
6849,6849,2022-12-25,Bluedart,Pending
6850,6850,2023-10-12,UPS,Processing
6851,6851,2023-02-28,FedEx,Returned
6852,6852,2023-05-27,USPS,Pending
6853,6853,2021-03-08,Amazon Logistics,Pending
6854,6854,2024-03-05,USPS,Delivered
6855,6855,2022-06-01,Amazon Logistics,Delivered
6856,6856,2021-01-08,FedEx,Delivered
6857,6857,2021-05-16,Bluedart,Pending
6858,6858,2023-07-12,Amazon Logistics,Shipped
6859,6859,2024-11-11,UPS,Processing
6860,6860,2021-08-01,FedEx,Delivered
6861,6861,2024-06-28,FedEx,Processing
6862,6862,2022-06-12,Bluedart,Out for Delivery
6863,6863,2023-12-19,USPS,Delivered
6864,6864,2021-01-08,Bluedart,Out for Delivery
6865,6865,2022-06-14,DHL,Out for Delivery
6866,6866,2022-06-06,Amazon Logistics,Processing
6867,6867,2022-05-23,FedEx,Pending
6868,6868,2022-06-20,USPS,Pending
6869,6869,2023-11-12,Amazon Logistics,Out for Delivery
6870,6870,2022-11-07,FedEx,Delivered
6871,6871,2021-10-11,FedEx,Returned
6872,6872,2023-04-11,FedEx,Out for Delivery
6873,6873,2024-01-21,Amazon Logistics,Returned
6874,6874,2021-03-24,FedEx,Processing
6875,6875,2024-03-12,DHL,Out for Delivery
6876,6876,2022-01-09,DHL,Processing
6877,6877,2023-06-28,Amazon Logistics,Shipped
6878,6878,2024-07-01,USPS,Processing
6879,6879,2023-05-23,Amazon Logistics,Shipped
6880,6880,2023-07-09,UPS,Delivered
6881,6881,2024-08-07,Bluedart,Out for Delivery
6882,6882,2023-01-18,Bluedart,Shipped
6883,6883,2022-11-19,Bluedart,Returned
6884,6884,2023-02-24,UPS,Shipped
6885,6885,2021-04-03,FedEx,Delivered
6886,6886,2022-03-09,USPS,Pending
6887,6887,2023-04-27,DHL,Returned
6888,6888,2022-12-24,DHL,Processing
6889,6889,2024-11-10,USPS,Shipped
6890,6890,2022-09-03,UPS,Processing
6891,6891,2021-08-24,Bluedart,Shipped
6892,6892,2021-10-09,UPS,Returned
6893,6893,2021-01-18,UPS,Out for Delivery
6894,6894,2023-03-26,FedEx,Processing
6895,6895,2022-08-07,UPS,Delivered
6896,6896,2022-12-14,Bluedart,Out for Delivery
6897,6897,2024-01-04,Amazon Logistics,Returned
6898,6898,2023-03-03,USPS,Returned
6899,6899,2022-05-30,DHL,Processing
6900,6900,2021-08-08,FedEx,Returned
6901,6901,2024-05-17,FedEx,Shipped
6902,6902,2024-01-06,UPS,Pending
6903,6903,2022-03-16,USPS,Delivered
6904,6904,2021-05-29,UPS,Processing
6905,6905,2024-07-27,Amazon Logistics,Shipped
6906,6906,2023-03-23,USPS,Processing
6907,6907,2023-12-26,Bluedart,Pending
6908,6908,2023-07-07,USPS,Delivered
6909,6909,2023-10-18,UPS,Pending
6910,6910,2022-12-04,USPS,Processing
6911,6911,2021-08-03,Bluedart,Pending
6912,6912,2024-10-27,USPS,Out for Delivery
6913,6913,2024-10-16,DHL,Delivered
6914,6914,2023-11-14,FedEx,Pending
6915,6915,2021-12-12,Bluedart,Shipped
6916,6916,2021-01-26,DHL,Returned
6917,6917,2024-12-21,FedEx,Delivered
6918,6918,2021-12-24,FedEx,Pending
6919,6919,2025-01-07,FedEx,Returned
6920,6920,2022-05-06,Amazon Logistics,Delivered
6921,6921,2022-03-07,USPS,Shipped
6922,6922,2024-04-30,UPS,Processing
6923,6923,2025-01-02,Amazon Logistics,Delivered
6924,6924,2023-11-08,Amazon Logistics,Returned
6925,6925,2024-05-18,Bluedart,Shipped
6926,6926,2023-06-06,FedEx,Pending
6927,6927,2021-02-26,Bluedart,Processing
6928,6928,2022-11-10,Amazon Logistics,Out for Delivery
6929,6929,2024-04-05,DHL,Shipped
6930,6930,2022-10-09,DHL,Processing
6931,6931,2021-04-04,Amazon Logistics,Returned
6932,6932,2024-08-23,UPS,Shipped
6933,6933,2021-08-27,DHL,Delivered
6934,6934,2023-08-22,UPS,Out for Delivery
6935,6935,2022-01-30,UPS,Shipped
6936,6936,2023-03-09,USPS,Pending
6937,6937,2024-07-14,Amazon Logistics,Out for Delivery
6938,6938,2021-02-23,Amazon Logistics,Shipped
6939,6939,2023-07-29,DHL,Shipped
6940,6940,2021-01-12,FedEx,Shipped
6941,6941,2023-10-28,Bluedart,Out for Delivery
6942,6942,2024-09-28,Amazon Logistics,Delivered
6943,6943,2021-02-01,Amazon Logistics,Pending
6944,6944,2022-03-03,USPS,Shipped
6945,6945,2021-09-04,FedEx,Shipped
6946,6946,2023-03-03,Amazon Logistics,Returned
6947,6947,2024-04-30,Amazon Logistics,Returned
6948,6948,2021-04-19,DHL,Shipped
6949,6949,2024-08-06,FedEx,Pending
6950,6950,2024-01-06,FedEx,Pending
6951,6951,2022-03-18,USPS,Delivered
6952,6952,2021-04-13,USPS,Delivered
6953,6953,2022-02-14,UPS,Shipped
